Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,,,,,,,,,,,,578,,"0,000",,,,"5,000",,
,,,,,,,,,,,,648,,"0,000",,,,"1,000",,
,145,AGUA DESTILADA SF 1000ML FRESENIUS ,,FRASC C/1,,"6,000",,,,,,342,,"0,000",,,,"4,000",,
,,,,,,,,,,,,455,,"0,000",,,,"1,000",,
,,,,,,,,,,,,481,,"0,000",,,,"1,000",,
,148,AGUA DESTILADA SF 250ML FR EV FRESENIUS,,FRASC C/2,,"8,000",,,,,,288,,"0,000",,,,"1,000",,
,,,,,,,,,,,,297,,"0,000",,,,"2,000",,
,,,,,,,,,,,,345,,"0,000",,,,"3,000",,
,,,,,,,,,,,,456,,"0,000",,,,"2,000",,
,156,ALBENDAZOL 40MG/ML-10ML FR ORAL PRATI,,FRASC C/1,,"31,000",,4N2293,,31/12/2026,,334,,"0,000",,,,"1,000",,
,,,,,,,,4P6306,,12/02/2027,,334,,"0,000",,,,"2,000",,
,,,,,,,,4Z5515,,04/09/2027,,332,,"0,000",,,,"7,000",,
,,,,,,,,4Z5515,,04/09/2027,,334,,"0,000",,,,"2,000",,
,,,,,,,,4Z5515,,04/09/2027,,501,,"0,000",,,,"19,000",,
,164,ALCOOL ETILICO ABSOLUTO 99%-10ML AMP(MANIPULADO),,AMP C/10M,,"198,000",,281-A10,,04/06/2026,,332,,"0,000",,,,"10,000",,
,,,,,,,,281-A10,,04/06/2026,,333,,"0,000",,,,"1,000",,
,,,,,,,,384 AZ,,15/07/2026,,501,,"0,000",,,,"57,000",,
,,,,,,,,298-A10,,25/09/2026,,501,,"0,000",,,,"25,000",,
,,,,,,,,305 A10,,15/10/2026,,501,,"0,000",,,,"105,000",,
Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,183,MYOZYME 50MG FR/AMP EV (ALFALGLICOSIDASE),,FA C/50MG,,"26,000",,FW1958.,,30/03/2028,,453,,"0,000",,,,"3,000",,
,,,,,,,,FW2429,,30/06/2028,,453,,"0,000",,,,"1,000",,
